2026-05-26 21:22:44,259 | root | INFO | Afegint: '0195153448'
2026-05-26 21:22:44,282 | root | INFO | Afegint: '0449002632'
2026-05-26 21:22:44,282 | root | INFO | Afegint: '0449213773'
2026-05-26 21:22:44,282 | root | INFO | Afegint: '0452279690'
2026-05-26 21:22:44,282 | root | INFO | Afegint: '0553569058'
2026-05-26 21:22:44,282 | root | INFO | Afegint: '0679427430'
2026-05-26 21:22:44,282 | root | INFO | Afegint: '0679725393'
2026-05-26 21:22:44,282 | root | INFO | Afegint: '0802114369'
2026-05-26 21:22:44,282 | root | INFO | Afegint: '0803233019'
2026-05-26 21:22:44,282 | root | INFO | Afegint: '0819154946'
2026-05-26 21:22:44,282 | root | INFO | Afegint: '0897322339'
2026-05-26 21:22:44,282 | root | INFO | Afegint: '0940322978'
2026-05-26 21:22:44,283 | root | INFO | Afegint: '1573225126'
2026-05-26 21:22:44,283 | root | INFO | Afegint: '1579651658'
2026-05-26 21:22:44,283 | root | INFO | Afegint: '1878424319'
2026-05-26 21:22:44,283 | root | INFO | Afegint: '8401351421'
2026-05-26 21:22:44,283 | root | INFO | Afegint: '8423324311'
2026-05-26 21:22:44,283 | root | INFO | Afegint: '8427007450'
2026-05-26 21:22:44,283 | root | INFO | Afegint: '8429734996'
2026-05-26 21:22:44,283 | root | INFO | Afegint: '8429736131'
2026-05-26 21:22:44,283 | root | INFO | Afegint: '8440616252'
2026-05-26 21:22:44,283 | root | INFO | Afegint: '8472224260'
2026-05-26 21:22:44,283 | root | INFO | Afegint: '8472227421'
2026-05-26 21:22:44,283 | root | INFO | Afegint: '8474103347'
2026-05-26 21:22:44,283 | root | INFO | Afegint: '8475960936'
2026-05-26 21:22:44,283 | root | INFO | Afegint: '8477830029'
2026-05-26 21:22:44,283 | root | INFO | Afegint: '8478091246'
2026-05-26 21:22:44,283 | root | INFO | Afegint: '8478097732'
2026-05-26 21:22:44,283 | root | INFO | Afegint: '8478098267'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '8478800336'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '8478884963'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '8483002523'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '8486433193'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '0600586898'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '1853260622'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '1857938011'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '0060804157'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '8466601090'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '0140382658'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '0152012966'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '0312283784'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '0345297709'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '0345313097'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '0345335465'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '0345416848'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '0385333404'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '044021145X'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '0449212084'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '0553582682'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '0590947257'
2026-05-26 21:22:44,284 | root | INFO | Afegint: '074345829X'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '0786913878'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '0801491827'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '0816729913'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '0843136685'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '0866119531'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '0866119566'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '0870441663'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '1561561428'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '0553210092'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '0553258524'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '0688163726'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '1569471096'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '0316168815'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '014023828X'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '0316314927'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '0345424719'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '0375414746'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '0375726403'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '0385503857'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '0425156842'
2026-05-26 21:22:44,285 | root | INFO | Afegint: '0440226104'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0452277337'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0553802488'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0671021001'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0767903579'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0805063897'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0679777431'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0553285343'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0486285529'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0671002481'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0812523385'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0895774666'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0020199090'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0385495145'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0679733825'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0842329129'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0345451260'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0740700235'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0380973545'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0393321576'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0743424425'
2026-05-26 21:22:44,286 | root | INFO | Afegint: '0786868015'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0446610178'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0684854953'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0743229878'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0380617625'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0380732335'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0385337132'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0440235057'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0445402040'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0618119760'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0871138646'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0026329859'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0060621257'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0060915544'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0060917016'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0060925000'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0060932759'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0061000280'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0192815318'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0312195516'
2026-05-26 21:22:44,287 | root | INFO | Afegint: '0380792664'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '0393048977'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '0399137807'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '039914739X'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '0451203046'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '0451410556'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '0451523318'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '0486281965'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '0486292940'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '051762639X'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '0684824442'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '0743458303'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '081296666X'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '0819215635'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '0880011025'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '1561011525'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '1877727083'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '0486206173'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '0312278586'
2026-05-26 21:22:44,288 | root | INFO | Afegint: '8845229041'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '887641486X'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '0140370900'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '0674511255'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '0030096189'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '0312965745'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '0345374657'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '0395710901'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '080521061X'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '0823032612'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '0679310002'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '0312288115'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '0316171107'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '0380710218'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '0515118656'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '0553289063'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '0671000306'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '0671673688'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '1561672033'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '0425178242'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '0618173870'
2026-05-26 21:22:44,289 | root | INFO | Afegint: '0156027321'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0375403582'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0385721420'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0451202341'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0743418190'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0385335407'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0965746828'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0060923245'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0486272664'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0786015276'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0060913509'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0553272837'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0440225078'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0312145543'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0425181111'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0380732688'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0140286276'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0373484100'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0449907481'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0553107305'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '080213825X'
2026-05-26 21:22:44,290 | root | INFO | Afegint: '0515127833'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '0345441133'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '0515134279'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '0945586051'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '0385490992'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '0385424728'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '0312980388'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '0590419625'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '0385472951'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '0451195663'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '0425182878'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '0553564528'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '055356451X'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '0743412621'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '0849943728'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '0849943450'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '084994371X'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '0590406019'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '0020442408'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '0553225987'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '042517736X'
2026-05-26 21:22:44,291 | root | INFO | Afegint: '0671868713'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '038549825X'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '0553202294'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '0345313860'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '0345369947'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '067170124X'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '0345353625'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '0308102282'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '006017143X'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '0805056491'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '0679401377'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '1562827049'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '0385306032'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '0816152446'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '0345379454'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '0743206053'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '0307001164'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '0590687301'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '0307118703'
2026-05-26 21:22:44,292 | root | INFO | Afegint: '030720152X'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0812521129'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0345251733'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0312995431'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0312312628'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '068484267X'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0553578693'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0380709260'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0312986769'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0345413377'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0345413369'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0061096091'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0345369068'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0060938455'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0060575808'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0060558865'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0440122090'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0671525832'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0061009059'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0060930187'
2026-05-26 21:22:44,293 | root | INFO | Afegint: '0679450432'
2026-05-26 21:22:44,294 | root | INFO | Afegint: '0446364193'
2026-05-26 21:22:44,294 | root | INFO | Afegint: '0399144463'
2026-05-26 21:22:44,294 | root | INFO | Afegint: '0446672211'
2026-05-26 21:22:44,294 | root | INFO | Afegint: '0142000205'
2026-05-26 21:22:44,294 | root | INFO | Afegint: '0449245691'
2026-05-26 21:22:44,294 | root | INFO | Afegint: '2253005274'
2026-05-26 21:22:44,294 | root | INFO | Afegint: '2070362388'
2026-05-26 21:22:44,294 | root | INFO | Afegint: '0385504209'
2026-05-26 21:22:44,294 | root | INFO | Afegint: '0670892963'
2026-05-26 21:22:44,294 | root | INFO | Afegint: '0316789089'
2026-05-26 21:22:44,294 | root | INFO | Afegint: '0743206045'
2026-05-26 21:22:44,294 | root | INFO | Afegint: '0743406176'
2026-05-26 21:22:44,294 | root | INFO | Afegint: '0446523569'
2026-05-26 21:22:44,295 | root | INFO | Afegint: '0679450440'
2026-05-26 21:22:44,295 | root | INFO | Afegint: '0446527793'
2026-05-26 21:22:44,295 | root | INFO | Afegint: '0385420161'
2026-05-26 21:22:44,295 | root | INFO | Afegint: '039304016X'
2026-05-26 21:22:44,295 | root | INFO | Afegint: '0316693200'
2026-05-26 21:22:44,295 | root | INFO | Afegint: '0684864320'
2026-05-26 21:22:44,295 | root | INFO | Afegint: '0446602086'
2026-05-26 21:22:44,295 | root | INFO | Afegint: '0064407667'
2026-05-26 21:22:44,295 | root | INFO | Afegint: '0349101779'
2026-05-26 21:22:44,295 | root | INFO | Afegint: '2253063339'
2026-05-26 21:22:44,295 | root | INFO | Afegint: '0316776963'
2026-05-26 21:22:44,295 | root | INFO | Afegint: '0060934719'
2026-05-26 21:22:44,295 | root | INFO | Afegint: '0451181379'
2026-05-26 21:22:44,295 | root | INFO | Afegint: '0425142485'
2026-05-26 21:22:44,296 | root | INFO | Afegint: '1573229571'
2026-05-26 21:22:44,296 | root | INFO | Afegint: '0743211383'
2026-05-26 21:22:44,296 | root | INFO | Afegint: '0451205421'
2026-05-26 21:22:44,296 | root | INFO | Afegint: '0440218535'
2026-05-26 21:22:44,296 | root | INFO | Afegint: '0451155750'
2026-05-26 21:22:44,296 | root | INFO | Afegint: '0786890436'
2026-05-26 21:22:44,296 | root | INFO | Afegint: '0373871562'
2026-05-26 21:22:44,296 | root | INFO | Afegint: '0440211727'
2026-05-26 21:22:44,296 | root | INFO | Afegint: '044661162X'
2026-05-26 21:22:44,296 | root | INFO | Afegint: '0515122408'
2026-05-26 21:22:44,296 | root | INFO | Afegint: '0345404777'
2026-05-26 21:22:44,296 | root | INFO | Afegint: '0515134368'
2026-05-26 21:22:44,296 | root | INFO | Afegint: '0380817144'
2026-05-26 21:22:44,297 | root | INFO | Afegint: '0446364762'
2026-05-26 21:22:44,297 | root | INFO | Afegint: '0553561618'
2026-05-26 21:22:44,297 | root | INFO | Afegint: '0140065172'
2026-05-26 21:22:44,297 | root | INFO | Afegint: '044022165X'
2026-05-26 21:22:44,297 | root | INFO | Afegint: '044132231X'
2026-05-26 21:22:44,297 | root | INFO | Afegint: '0312282990'
2026-05-26 21:22:44,297 | root | INFO | Afegint: '0394820371'
2026-05-26 21:22:44,297 | root | INFO | Afegint: '0449134482'
2026-05-26 21:22:44,297 | root | INFO | Afegint: '014036336X'
2026-05-26 21:22:44,297 | root | INFO | Afegint: '0375821813'
2026-05-26 21:22:44,297 | root | INFO | Afegint: '0345348036'
2026-05-26 21:22:44,297 | root | INFO | Afegint: '034538184X'
2026-05-26 21:22:44,297 | root | INFO | Afegint: '0805062971'
2026-05-26 21:22:44,297 | root | INFO | Afegint: '0671510053'
2026-05-26 21:22:44,297 | root | INFO | Afegint: '0060529709'
2026-05-26 21:22:44,298 | root | INFO | Afegint: '0743237188'
2026-05-26 21:22:44,298 | root | INFO | Afegint: '0553586122'
2026-05-26 21:22:44,298 | root | INFO | Afegint: '0553584510'
2026-05-26 21:22:44,298 | root | INFO | Afegint: '0345443284'
2026-05-26 21:22:44,298 | root | INFO | Afegint: '0394800133'
2026-05-26 21:22:44,298 | root | INFO | Afegint: '0345418018'
2026-05-26 21:22:44,298 | root | INFO | Afegint: '0671789422'
2026-05-26 21:22:44,298 | root | INFO | Afegint: '0553273604'
2026-05-26 21:22:44,298 | root | INFO | Afegint: '039592720X'
2026-05-26 21:22:44,298 | root | INFO | Afegint: '0060928336'
2026-05-26 21:22:44,298 | root | INFO | Afegint: '0671003755'
2026-05-26 21:22:44,298 | root | INFO | Afegint: '0316777730'
2026-05-26 21:22:44,298 | root | INFO | Afegint: '0805019367'
2026-05-26 21:22:44,298 | root | INFO | Afegint: '0451124340'
2026-05-26 21:22:44,298 | root | INFO | Afegint: '0345384466'
2026-05-26 21:22:44,298 | root | INFO | Afegint: '0446604801'
2026-05-26 21:22:44,298 | root | INFO | Afegint: '0679734775'
2026-05-26 21:22:44,299 | root | INFO | Afegint: '0451523369'
2026-05-26 21:22:44,299 | root | INFO | Afegint: '006019491X'
2026-05-26 21:22:44,299 | root | INFO | Afegint: '0066211611'
2026-05-26 21:22:44,299 | root | INFO | Afegint: '0380789035'
2026-05-26 21:22:44,299 | root | INFO | Afegint: '0060964049'
2026-05-26 21:22:44,299 | root | INFO | Afegint: '0440206154'
2026-05-26 21:22:44,299 | root | INFO | Afegint: '0743457943'
2026-05-26 21:22:44,299 | root | INFO | Afegint: '0380789019'
2026-05-26 21:22:44,299 | root | INFO | Afegint: '0380018179'
2026-05-26 21:22:44,299 | root | INFO | Afegint: '0679457313'
2026-05-26 21:22:44,299 | root | INFO | Afegint: '0553571656'
